Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-06-29,222.39015265713823,227.13944125964449,222.30756384531153,226.3547821044922,16635367,0.0,0.0
2022-06-30,226.27212959910267,226.8916110278901,224.66150406137047,225.9004669189453,20003893,0.0,0.0
2022-07-01,225.9004690169087,235.39901855813434,224.00074340239433,234.86215209960938,36520000,0.0,0.0
2022-07-04,235.93588646869227,242.25449243143217,235.23381623093056,241.09814453125,41417701,0.0,0.0
2022-07-05,242.00674653577872,242.00674653577872,236.01854696986493,236.9683837890625,19283789,0.0,0.0
2022-07-06,236.30757589475996,239.52882702764057,235.64681314368588,238.95065307617188,18997440,0.0,0.0
2022-07-07,240.3548062515425,242.13060951099857,238.28990291252288,241.13946533203125,14326277,0.0,0.0
2022-07-08,241.92412311533346,243.20436736699975,239.85921978738577,242.0480194091797,11538313,0.0,0.0
2022-07-11,242.00671249276047,245.26927127658618,241.22205341461827,243.6586456298828,12828405,0.0,0.0
2022-07-12,242.0067233314395,243.94773045707524,240.2722013129126,241.7589569091797,14616684,0.0,0.0
2022-07-13,242.00667322529648,243.49340233662647,241.75890685433535,242.8739471435547,9634877,0.0,0.0
2022-07-14,243.080473689786,244.77368815442165,238.82677069425552,240.2309112548828,13930984,0.0,0.0
2022-07-15,241.18076523522785,242.83267214820577,239.11586196116835,242.4609832763672,11450042,0.0,0.0
2022-07-18,243.65868625224434,244.7324455881009,242.62623441369348,243.90647888183594,11751684,0.0,0.0
2022-07-19,243.65862843900416,244.15421358059913,241.7589290247484,243.3282470703125,9542292,0.0,0.0
2022-07-20,243.57607621984496,247.37550179604554,242.50231697751036,246.30174255371094,16397373,0.0,0.0
2022-07-21,246.96247038894765,249.60554753792005,246.13650387168468,247.416748046875,16660697,0.0,0.0
2022-07-22,247.78842865602607,249.85333179187438,246.21911064945797,248.24270629882812,10351425,0.0,0.0
2022-07-25,246.96249944716914,250.22505841224836,246.79732183055046,248.697021484375,11050533,0.0,0.0
2022-07-26,248.61439780512052,250.88578604342695,248.16012015745923,249.81202697753906,10114261,0.0,0.0
2022-07-27,250.1424273758432,251.9182567918126,248.2840353339806,251.2161865234375,9706094,0.0,0.0
2022-07-28,251.8356865347256,252.0834791391199,249.7707830675979,250.63803100585938,11256515,0.0,0.0
2022-07-29,251.91824273043244,252.66162044737752,248.903476729125,250.3076171875,17584873,0.0,0.0
2022-08-01,251.0922995716064,255.05692874320482,250.3489479626302,253.98316955566406,16501510,0.0,0.0
2022-08-02,256.04808239546793,261.54072247929173,254.56135294553908,256.00677490234375,40483892,0.0,0.0
2022-08-03,256.79143405649836,256.79143405649836,250.80320937351948,254.52001953125,18376724,0.0,0.0
2022-08-04,254.39609279391948,256.3371257068625,253.69404880616196,255.6350555419922,16514348,0.0,0.0
2022-08-05,255.63508166023612,257.53478110618533,255.30470028603258,256.7501220703125,10477269,0.0,0.0
2022-08-08,256.8327305228681,259.310630284681,256.08937891830647,258.64984130859375,8627072,0.0,0.0
2022-08-10,258.6498100589064,259.43449523713565,256.6675219014942,257.0391845703125,9267241,0.0,0.0
2022-08-11,258.5259427159437,258.89763160348264,252.16605502237957,252.95071411132812,11305242,0.0,0.0
2022-08-12,252.95070333848875,255.55247308622108,251.5052815179966,254.85040283203125,6669853,0.0,0.0
2022-08-16,254.85038635323346,257.2869783407319,254.85038635323346,256.5023193359375,8941455,0.0,0.0
2022-08-17,257.4521961104488,258.73244031509876,256.874022152772,258.1542663574219,8283028,0.0,0.0
2022-08-18,258.5258919349162,261.0037911880033,258.19551060326035,260.7146911621094,10264507,0.0,0.0
2022-08-19,261.12774877710746,261.12774877710746,257.03922321144205,257.70001220703125,10823811,0.0,0.0
2022-08-22,257.03923444520234,261.82983053128294,256.87405682192474,259.68231201171875,11793184,0.0,0.0
2022-08-23,258.4846420643243,261.00382292953924,257.78257183275747,260.9212341308594,9698555,0.0,0.0
